Age,Gender,Geography,PreviousPurchases,Salary,NumChildren,Product,EducationLevel,MaritalStatus,EmploymentStatus,HousingStatus,CreditScore,InternetUsage,NumberOfCars,HealthStatus,ShoppingFrequency,MembershipDuration,PurchaseFlag
31,Female,Asia,6154.513791185365,51246.051455807974,4,Mobile Phone,PhD,Widowed,Employed,Living with Parents,743,4.959367239052861,2,Poor,3,1,1
66,Female,South America,4103.391757745467,28967.451714406125,4,Mobile Phone,Master,Divorced,Unemployed,Living with Parents,375,9.429772371922997,1,Good,6,8,1
54,Female,Europe,5559.424449855002,53332.703423188235,0,Mobile Phone,High School,Single,Retired,Living with Parents,348,6.687604512952022,0,Excellent,19,19,1
19,Male,Africa,718.1631677725741,88746.90607706756,2,Mobile Phone,Master,Married,Unemployed,Own,448,6.201267780910559,0,Excellent,10,13,0
69,Female,Europe,3802.8914375873355,116478.04906362486,2,Mobile Phone,High School,Divorced,Retired,Own,533,8.826949979319544,2,Good,2,12,1
65,Female,Europe,8565.547793625543,73560.17510976747,2,Mobile Phone,High School,Widowed,Employed,Own,380,2.0997962789663456,0,Fair,18,10,0
63,Female,North America,6941.568875504193,99709.36484895792,4,Mobile Phone,Bachelor,Single,Retired,Own,610,8.167708967464156,2,Poor,8,19,1
31,Male,Asia,9820.107537051537,97579.40764210933,1,Mobile Phone,PhD,Single,Student,Living with Parents,748,7.278157687086979,2,Fair,9,13,1
50,Female,Europe,7900.4034200238175,136520.88600503223,4,Mobile Phone,PhD,Widowed,Retired,Rent,315,5.765190532808312,2,Fair,17,7,0
52,Female,Europe,4569.946177428563,43321.255504542125,3,Mobile Phone,PhD,Married,Employed,Own,705,4.46625802429213,1,Good,2,15,1
56,Female,South America,6795.176531225474,81935.95765520187,3,Mobile Phone,PhD,Widowed,Student,Own,642,1.319151486089396,2,Excellent,9,15,0
64,Male,South America,7781.545389314062,102137.86509727732,4,Mobile Phone,High School,Married,Employed,Living with Parents,447,6.562186470849156,2,Fair,2,19,1
68,Female,South America,2769.868233221277,87563.90225710675,4,Mobile Phone,PhD,Widowed,Unemployed,Living with Parents,683,6.123749719449985,2,Excellent,15,5,1
37,Male,Europe,694.1771170942843,78544.40616204072,0,Mobile Phone,PhD,Single,Employed,Own,732,3.5625253257430995,2,Good,3,19,0
19,Male,Africa,4117.887953185628,146549.66775330904,2,Mobile Phone,High School,Divorced,Student,Rent,627,3.471004021035153,2,Excellent,8,19,1
68,Male,Asia,1532.264304814901,142461.79848115655,0,Mobile Phone,Bachelor,Divorced,Retired,Own,660,4.218563069144631,1,Good,7,16,1
58,Male,Europe,2844.6870856487685,99489.20785687523,3,Mobile Phone,PhD,Married,Unemployed,Living with Parents,800,4.900533593328992,2,Poor,13,12,0
36,Female,North America,9473.770405193918,77144.84221657495,3,Mobile Phone,Master,Single,Employed,Living with Parents,521,7.642902736509362,0,Poor,12,2,1
54,Male,Africa,8486.117672902934,118199.67576985368,1,Mobile Phone,Bachelor,Divorced,Retired,Living with Parents,675,5.610873652826696,0,Excellent,19,6,0
35,Male,Africa,5965.391962219836,86681.51703418132,2,Mobile Phone,Bachelor,Widowed,Employed,Living with Parents,420,2.3521801622179783,2,Poor,13,5,1
33,Female,Asia,4072.4413946704863,149424.05078776425,2,Mobile Phone,Bachelor,Single,Retired,Living with Parents,459,9.02267217614351,2,Good,17,5,0
21,Male,Africa,2716.87056605773,109171.84837893183,3,Mobile Phone,PhD,Single,Employed,Living with Parents,766,5.312952777525077,2,Excellent,15,11,0
29,Male,Asia,5757.4369692148,28860.807754095782,0,Mobile Phone,High School,Divorced,Unemployed,Own,568,9.075492620116679,2,Good,14,14,1
46,Male,Africa,5378.286471761637,72248.38507208109,4,Mobile Phone,PhD,Widowed,Unemployed,Rent,469,6.517035598513946,2,Excellent,19,13,1
24,Male,Asia,7829.730002977176,114934.41071596747,2,Mobile Phone,PhD,Widowed,Unemployed,Rent,474,6.1225208542174645,0,Poor,3,12,1
31,Male,South America,9287.399868764167,129508.00175497327,4,Mobile Phone,Bachelor,Divorced,Retired,Living with Parents,496,4.007848895069781,2,Fair,18,2,0
29,Male,South America,3356.479283167188,125738.03499648075,3,Mobile Phone,High School,Widowed,Unemployed,Own,518,9.741280449549299,2,Good,17,19,1
52,Female,Africa,2142.341396492262,147040.90416347672,1,Mobile Phone,PhD,Divorced,Unemployed,Own,743,9.84951443575007,2,Fair,5,4,1
22,Female,Africa,4087.716197862481,83585.66434902616,3,Mobile Phone,PhD,Married,Unemployed,Living with Parents,744,4.2655903815971445,0,Good,11,2,1
34,Female,Asia,4431.658893890721,38208.71548745679,4,Mobile Phone,PhD,Married,Retired,Living with Parents,549,8.105981240577723,0,Good,14,4,1
59,Female,Asia,494.7158658951882,104791.61352980859,3,Mobile Phone,PhD,Single,Unemployed,Living with Parents,836,3.4294234947392486,2,Poor,7,9,0
49,Male,Europe,8630.795668775274,29197.35793062167,2,Mobile Phone,High School,Divorced,Student,Own,679,6.524171255662944,0,Fair,18,8,0
27,Male,South America,9956.364152808204,146558.02956014,4,Mobile Phone,High School,Widowed,Unemployed,Own,326,7.037820163330627,2,Excellent,5,12,1
60,Male,Europe,9239.766057844074,118609.29913158591,4,Mobile Phone,High School,Widowed,Employed,Rent,486,9.859672430888667,0,Poor,2,7,1
34,Female,Europe,8620.583296920413,147679.2850354604,1,Mobile Phone,Master,Divorced,Retired,Rent,839,3.5940479972645853,2,Excellent,18,12,0
22,Female,North America,9926.743004249456,69042.88883220241,2,Mobile Phone,High School,Single,Unemployed,Rent,461,7.353417854134571,1,Excellent,9,19,1
62,Male,Asia,9087.303476551373,22053.57035035615,0,Mobile Phone,High School,Divorced,Unemployed,Rent,384,3.2093127687626595,0,Excellent,3,12,0
59,Male,North America,6914.839445358841,87767.66075355632,1,Mobile Phone,Bachelor,Widowed,Unemployed,Rent,346,1.325068496780002,1,Excellent,6,12,0
26,Female,North America,1750.89082284446,35753.82527339962,2,Mobile Phone,PhD,Divorced,Employed,Living with Parents,816,3.5651648209688096,0,Excellent,7,4,1
66,Female,Europe,1647.8662210349914,108351.60056995951,0,Mobile Phone,PhD,Widowed,Employed,Own,619,8.0777376536292,1,Poor,15,17,0
50,Female,North America,582.9194909771918,84681.68524331144,4,Mobile Phone,Bachelor,Widowed,Employed,Rent,572,9.432232008797506,0,Poor,4,18,1
53,Female,Asia,4177.125585157402,117948.10691057405,1,Mobile Phone,High School,Divorced,Unemployed,Living with Parents,356,1.2351640176600873,0,Fair,6,15,1
53,Male,Europe,8107.358363191035,57838.94308011668,4,Mobile Phone,PhD,Married,Retired,Own,612,2.0085968248555406,2,Good,4,4,1
35,Female,Asia,4953.929853509214,127791.52336361143,4,Mobile Phone,Master,Widowed,Retired,Rent,643,4.328403468394371,0,Good,19,16,0
26,Female,Africa,3726.5848865446656,104606.67091119313,4,Mobile Phone,Master,Widowed,Employed,Living with Parents,701,5.0726321867346345,0,Fair,5,8,1
46,Male,North America,1181.4350555676226,148402.2639790778,2,Mobile Phone,Bachelor,Single,Unemployed,Rent,797,9.353241773130677,1,Excellent,12,16,0
67,Male,Europe,612.3577599968229,43212.4142291067,0,Mobile Phone,Master,Widowed,Retired,Rent,597,1.1875834814396125,1,Excellent,1,4,0
31,Male,South America,4051.873519893712,26652.457803154302,2,Mobile Phone,Bachelor,Divorced,Unemployed,Own,384,8.641019457385521,1,Fair,7,1,0
42,Female,Asia,1089.261263818951,130636.49198306988,4,Mobile Phone,Master,Married,Student,Living with Parents,588,5.630147532117477,1,Poor,9,15,1
32,Female,North America,1125.1269101060295,63998.66720816561,1,Mobile Phone,Master,Widowed,Employed,Own,467,2.932712967769261,2,Poor,3,14,0
23,Female,Asia,4013.949407209398,76062.02732093449,4,Mobile Phone,Master,Married,Employed,Rent,464,2.7650033270054095,1,Good,10,6,0
59,Female,Asia,5078.150219376889,140336.87410110797,0,Mobile Phone,Bachelor,Single,Student,Rent,787,1.4498520975200782,2,Fair,11,13,1
46,Male,Africa,1948.1605810476992,77290.58554199773,2,Mobile Phone,PhD,Divorced,Unemployed,Rent,839,3.2154526854839456,2,Excellent,2,11,0
32,Male,Asia,6877.893293978325,58742.479922637714,0,Mobile Phone,Bachelor,Widowed,Retired,Own,406,9.77123749964922,1,Good,15,17,1
46,Female,Africa,4245.0508067598275,27734.414295166076,2,Mobile Phone,High School,Married,Retired,Rent,729,8.181727470038375,1,Fair,1,10,0
21,Female,Africa,1010.033123613289,77581.59405296677,0,Mobile Phone,High School,Widowed,Student,Living with Parents,390,9.661563153461108,1,Excellent,15,5,1
35,Female,Africa,6406.637833170881,105143.69837277882,0,Mobile Phone,Master,Married,Employed,Rent,552,2.397090364545401,0,Fair,13,16,0
67,Male,North America,3633.7537050818746,54992.75750583855,2,Mobile Phone,Master,Single,Unemployed,Own,832,5.942406194467319,1,Poor,9,19,0
66,Female,Asia,617.9826230550356,113311.32164941974,2,Mobile Phone,PhD,Married,Student,Rent,730,9.389019361311286,1,Fair,17,12,1
61,Male,Asia,9485.017638705203,82174.31324421905,2,Mobile Phone,PhD,Widowed,Student,Living with Parents,606,6.941321250229679,2,Fair,10,4,1
56,Female,Africa,5754.84987534613,131553.9479750942,3,Mobile Phone,PhD,Divorced,Employed,Living with Parents,712,1.1802408015437011,1,Poor,1,12,1
33,Male,Asia,4829.43165340331,41025.87139587873,0,Mobile Phone,Master,Married,Retired,Own,315,1.6270744051256565,0,Fair,9,19,0
28,Male,Asia,8605.460209052962,118420.3562244574,3,Mobile Phone,Bachelor,Married,Unemployed,Rent,623,4.7966909649221705,1,Fair,19,3,0
31,Female,Africa,9373.730250205876,141231.83497256046,3,Mobile Phone,Master,Divorced,Unemployed,Own,644,4.459084017805801,1,Good,6,8,1
20,Male,South America,2281.1864948454922,116381.73170101811,4,Mobile Phone,High School,Widowed,Employed,Living with Parents,446,9.00723613902932,2,Good,19,9,0
68,Male,South America,8120.430566582769,72771.85277555042,3,Mobile Phone,Master,Married,Unemployed,Own,841,8.022318493191825,0,Fair,12,5,1
67,Female,Africa,8327.691275065225,49959.24970276079,3,Mobile Phone,PhD,Single,Unemployed,Rent,327,2.18937387207993,0,Good,11,14,0
59,Male,North America,638.5876673082302,32787.76417076466,2,Mobile Phone,High School,Widowed,Unemployed,Rent,366,1.805483451285006,1,Excellent,14,15,0
55,Female,Asia,7148.2467402649,103508.06070770953,2,Mobile Phone,Master,Married,Unemployed,Living with Parents,808,8.802313478401526,0,Fair,12,7,0
62,Male,Asia,723.3820298158125,38571.061028200595,1,Mobile Phone,PhD,Single,Employed,Living with Parents,734,5.047826841651294,1,Good,13,5,0
59,Male,South America,5987.265139260017,128979.52203173406,0,Mobile Phone,Master,Single,Unemployed,Living with Parents,625,2.5237247839088583,2,Fair,7,19,0
35,Male,Africa,6725.444093672872,144895.85455040773,3,Mobile Phone,Master,Divorced,Retired,Living with Parents,300,9.087306910246852,0,Fair,3,17,1
37,Male,North America,3733.881014674601,37652.59317157861,3,Mobile Phone,PhD,Widowed,Employed,Living with Parents,515,7.483326899936992,1,Excellent,7,15,1
65,Female,Africa,8819.796216910814,68886.88365702267,0,Mobile Phone,High School,Single,Unemployed,Rent,815,2.4753814675103545,2,Good,16,17,0
42,Female,South America,8025.065898977976,141845.37371100503,2,Mobile Phone,High School,Married,Student,Rent,571,6.456475252710219,2,Good,1,15,0
55,Female,South America,9267.001164851823,81191.59568338716,2,Mobile Phone,Bachelor,Widowed,Employed,Rent,669,5.223560146007905,1,Fair,15,17,0
30,Male,Asia,3217.40631364672,89604.08732759759,0,Mobile Phone,High School,Divorced,Retired,Own,836,3.306293605048592,2,Excellent,12,1,0
21,Male,Europe,313.12522061192766,117177.07986529768,0,Mobile Phone,Master,Single,Unemployed,Own,692,6.319644954370925,2,Excellent,11,13,0
31,Female,North America,8133.466543275766,47369.34341813919,2,Mobile Phone,PhD,Single,Unemployed,Living with Parents,498,4.961833150264725,1,Excellent,1,19,0
50,Female,North America,2307.4758243647634,147289.37919731895,0,Mobile Phone,High School,Single,Student,Rent,352,6.054864868179003,0,Fair,3,1,0
45,Female,Europe,4724.844801613851,121514.85903099888,2,Mobile Phone,Master,Married,Student,Living with Parents,814,3.6372920510409634,0,Excellent,11,18,0
69,Female,South America,8191.479601453904,40978.53807514701,0,Mobile Phone,Master,Widowed,Employed,Rent,814,7.526917429822961,2,Good,6,1,1
54,Male,Africa,2239.7382688853786,34439.045031940346,2,Mobile Phone,High School,Married,Employed,Rent,626,4.839696254668457,1,Excellent,13,14,1
25,Female,North America,3187.8967515846048,141544.0495083991,1,Mobile Phone,PhD,Single,Employed,Rent,322,8.31809862163783,0,Poor,18,15,1
61,Male,Europe,4446.891864744112,109053.61398399471,2,Mobile Phone,PhD,Divorced,Student,Rent,762,6.472811338958528,0,Excellent,14,12,0
51,Female,Asia,2791.0660166378657,25013.749796005337,2,Mobile Phone,Bachelor,Married,Employed,Rent,514,3.191067112279436,2,Good,14,16,1
61,Male,Asia,4667.082087728004,38458.338668047305,3,Mobile Phone,PhD,Divorced,Employed,Rent,341,4.067282011582434,2,Poor,5,9,0
22,Female,South America,195.00678049581418,26217.801879360857,2,Mobile Phone,PhD,Married,Unemployed,Rent,432,3.5796814237549435,0,Good,12,1,0
22,Female,North America,2200.6609302381403,146630.621834461,0,Mobile Phone,High School,Divorced,Employed,Own,340,4.233731393910242,1,Poor,3,11,1
48,Male,Africa,8342.278260663457,84720.61689847126,4,Mobile Phone,High School,Divorced,Employed,Own,668,2.543481616833147,1,Good,11,1,0
62,Male,North America,4193.471389278708,80079.29702604754,0,Mobile Phone,Master,Single,Student,Living with Parents,736,5.280421175124732,2,Good,1,13,0
26,Female,Asia,6400.4171006452025,144251.23960325128,3,Mobile Phone,High School,Single,Employed,Rent,776,1.441969880387493,0,Excellent,16,11,0
59,Male,North America,2399.65048359187,85602.67941090227,0,Mobile Phone,Bachelor,Widowed,Retired,Living with Parents,638,4.131584714357359,0,Excellent,7,10,1
49,Female,Asia,6533.798778041793,87308.13010476442,1,Mobile Phone,Master,Single,Student,Own,681,4.8421824922192105,2,Good,3,8,1
50,Male,Europe,9999.741289697942,147932.63123593337,4,Mobile Phone,PhD,Widowed,Unemployed,Rent,707,7.876196848689586,2,Poor,3,8,0
20,Female,Europe,5993.347630028369,34486.188177148244,4,Mobile Phone,High School,Single,Employed,Own,839,8.76188147818975,0,Good,17,14,0
47,Female,Asia,6320.749770154897,148148.12358243868,3,Mobile Phone,Bachelor,Divorced,Unemployed,Own,636,7.9563857920613765,1,Excellent,18,5,0
67,Female,Africa,1204.0462621737752,41538.12697671776,4,Mobile Phone,Master,Widowed,Unemployed,Living with Parents,308,1.7374532957184083,2,Poor,15,5,0
29,Female,Africa,4093.4765694932476,81478.49026995673,2,Mobile Phone,Bachelor,Single,Employed,Rent,744,6.956942756662336,1,Excellent,6,17,1
46,Female,North America,8621.176494980607,63889.77835077356,3,Mobile Phone,Bachelor,Married,Retired,Living with Parents,736,8.670997096318688,1,Fair,3,18,1
20,Female,Asia,8359.29253921749,144204.76231782057,1,Mobile Phone,PhD,Single,Retired,Rent,364,5.760127806281794,0,Poor,16,9,1
43,Female,South America,5271.751192577087,83115.43014675949,4,Mobile Phone,Master,Single,Unemployed,Rent,753,9.419452929513815,1,Poor,9,9,1
47,Female,Africa,9044.196082403947,22991.887182809907,4,Mobile Phone,High School,Married,Employed,Rent,570,8.952731259592898,1,Good,3,9,1
26,Male,Africa,1515.0764802366084,48819.847458218544,3,Mobile Phone,PhD,Single,Unemployed,Own,561,8.903023927419806,0,Excellent,17,15,1
43,Male,Europe,6616.075106149099,76005.56599120615,4,Mobile Phone,Bachelor,Widowed,Student,Own,672,9.676466721697714,2,Poor,15,11,1
19,Male,Africa,2563.9474073717342,107930.75299176836,4,Mobile Phone,Master,Single,Unemployed,Living with Parents,794,7.888294662665759,1,Excellent,10,8,1
20,Female,Africa,6491.057910541843,93047.38978614338,1,Mobile Phone,PhD,Single,Student,Living with Parents,673,7.173131861028177,2,Good,18,7,0
63,Female,Africa,965.2569221414384,130488.20818576062,1,Mobile Phone,High School,Married,Employed,Living with Parents,785,7.774975721416469,0,Good,1,15,1
21,Female,Asia,9441.730041538893,127696.36644427908,3,Mobile Phone,Bachelor,Married,Retired,Own,413,4.221619961234824,0,Poor,5,3,0
42,Male,Asia,7884.687191945878,96766.20906791992,4,Mobile Phone,Master,Single,Unemployed,Own,521,1.0751075995977855,0,Poor,1,11,0
68,Male,Europe,2089.5194924693187,94270.94173940887,0,Mobile Phone,PhD,Married,Unemployed,Rent,647,1.395371636174787,0,Good,4,10,0
30,Male,North America,6409.0380288631695,56161.41308098326,3,Mobile Phone,PhD,Divorced,Unemployed,Rent,322,8.674134666515755,0,Poor,11,16,0
56,Male,Africa,7615.5418413209645,144527.76244928606,1,Mobile Phone,Bachelor,Married,Unemployed,Living with Parents,771,4.690105065799821,2,Fair,13,2,1
61,Male,North America,2173.513636110673,29990.673906028504,0,Mobile Phone,PhD,Widowed,Unemployed,Rent,326,4.261721433437852,2,Fair,10,9,0
52,Female,Asia,1023.9700463683733,71613.93359840155,4,Mobile Phone,High School,Single,Employed,Rent,805,6.514410685093463,0,Fair,12,13,0
40,Male,Africa,3582.619684347428,105908.66565138366,3,Mobile Phone,High School,Married,Retired,Own,314,2.2597820121259784,1,Fair,18,13,0
26,Female,North America,1443.9679778327968,142936.20301114273,3,Mobile Phone,High School,Single,Student,Own,713,5.895541067050203,0,Good,9,14,0
19,Female,North America,5700.54588053187,85198.87014979118,1,Mobile Phone,Master,Widowed,Employed,Own,689,8.521035317266703,0,Fair,10,4,1
58,Female,South America,4298.737604776808,136469.5124458609,2,Mobile Phone,PhD,Divorced,Student,Living with Parents,330,4.829013444145968,1,Poor,11,13,1
61,Male,Asia,4678.000947198964,33623.9711394912,2,Mobile Phone,High School,Divorced,Employed,Own,323,5.6618874363045535,1,Good,3,3,0
48,Male,Europe,5474.348425677954,89105.94271497669,2,Mobile Phone,High School,Single,Employed,Living with Parents,368,2.4803079330241014,0,Good,12,7,0
61,Female,Europe,9822.316244831754,61086.572766335055,3,Mobile Phone,Master,Married,Student,Rent,393,7.632305271335632,0,Excellent,15,1,1
64,Male,South America,7947.093097370978,123440.57904795939,1,Mobile Phone,PhD,Divorced,Retired,Rent,549,6.05744222553943,1,Excellent,1,6,0
19,Male,North America,6331.767800330222,77849.32554724943,1,Mobile Phone,High School,Single,Employed,Rent,750,5.967007003878366,1,Good,9,9,1
49,Female,South America,3700.685583345428,81782.82319825549,2,Mobile Phone,High School,Single,Student,Rent,701,3.0306275897633634,0,Fair,3,14,1
35,Female,South America,367.98659605595475,28421.672288209378,0,Mobile Phone,High School,Divorced,Retired,Own,385,9.255747260522547,0,Fair,7,14,1
30,Female,Asia,1253.623346115642,76941.30796104281,2,Mobile Phone,Master,Single,Unemployed,Rent,798,4.099709577193233,1,Good,4,3,1
63,Female,Africa,7335.5857803398985,30507.73060121805,3,Mobile Phone,PhD,Divorced,Unemployed,Own,327,9.650802688774448,0,Poor,2,10,1
22,Female,North America,3755.118889595036,58943.07535174412,0,Mobile Phone,High School,Divorced,Student,Rent,329,4.075389286708998,2,Fair,1,14,0
59,Male,Europe,3410.930614842184,36494.590954866624,1,Mobile Phone,Bachelor,Married,Employed,Rent,301,9.102804840568194,0,Fair,8,10,1
